image,"['v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9', 'v10', 'v11', 'v12', 'v13', 'v14', 'v15', 'v16', 'v17', 'v18', 'v19', 'v20', 'v21', 'v22', 'v23', 'v24', 'v25', 'v26', 'v27', 'v28', 'v29', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v40', 'v41', 'v42', 'v43', 'v44', 'v45', 'v46', 'v47', 'v48', 'v49', 'v50', 'v51', 'v52', 'v53', 'v54']"
in001226.jpg,"['0.00473352937923277', '0.00776039105517983', '0.00940997668985272', '0.00703320549803698', '0.00621592390698465', '0.00620102500526303', '0.00268714519285282', '0.00806599847724831', '0.00719536355771263', '0.00275116741183107', '0.00470179572969477', '0.00170942398073732', '0.00647862684820017', '0.00293591802374955', '0.00231395340899599', '0.00244207395976912', '0.00117619991836428', '0.0035348504048974', '0.00473325829175383', '0.00504823490713927', '0.00189354459250991', '0.0071556121014096', '0.00370371404838678', '0.00914363551265843', '0.00717978252266717', '0.00682560513706577', '0.00602326782945043', '0.00478134913298482', '0.00702751181169417', '0.00556518202198103', '0.00317679411966357', '0.00363445209251156', '0.00386455553782599', '0.0015767805706751', '0.00508622833372934', '0.00997079172774407', '0.00526721797090057', '0.00556291492994957', '0.010159157639286', '0.00792034983360304', '0.00891025067892527', '0.00658540952369613', '0.00772209900076183', '0.00662802195676501', '0.00752101512258185', '0.00376991007456806', '0.00811808739115241', '0.00805084096970045', '0.00679131354582638', '0.00633671281295166', '0.00880557987949478', '0.00604023002896806', '0.00619078264518336']"
in001227.jpg,"['0.00469659958698953', '0.00773755827539226', '0.00943486213616167', '0.0069391807511814', '0.00607621674696569', '0.00631458188218596', '0.00269911929124608', '0.00749480178294919', '0.00774333953263473', '0.00278372494673592', '0.00465199633486824', '0.00168811733602856', '0.00646792254437847', '0.00307540442426481', '0.00221188472159206', '0.00241961322871302', '0.00117745483237216', '0.0036105661273935', '0.00468288057969922', '0.00498169070834422', '0.0019905866166774', '0.00709251893928544', '0.00362988249028351', '0.00914143859395177', '0.00710625345893765', '0.00705684199630777', '0.00586105977540507', '0.00480529311343632', '0.00717757954741212', '0.00542891552107719', '0.00318598809006413', '0.00356743407916857', '0.0039426763897609', '0.0015771884602623', '0.00517375350045898', '0.010124482845623', '0.00514523394933958', '0.0057585479596188', '0.00999998920409974', '0.00787839274780542', '0.00882893889615863', '0.00645185324414174', '0.00767094354100915', '0.00674913574361982', '0.00748421471030772', '0.00379304998994804', '0.00825094565802818', '0.00816199094010597', '0.00675424166434957', '0.00619157689815426', '0.00898484280279541', '0.00579161960137606', '0.00620120619895644']"
in001228.jpg,"['0.00475385696306724', '0.00740210071372694', '0.00971233122642456', '0.00696920247990081', '0.00636534918085583', '0.00605611488709596', '0.00262168837386632', '0.00831870809177356', '0.00694453194543378', '0.00278214485412337', '0.00495094553440722', '0.0016461557380285', '0.00642465267071692', '0.00317295859573585', '0.00211728140169301', '0.00241030238476908', '0.00118768264566826', '0.00367298040646268', '0.00478200569282929', '0.00511762233131109', '0.00180687589193933', '0.00712810177154939', '0.00356803721024133', '0.00915231492581827', '0.00706221363140183', '0.00703698506185397', '0.00591200757559354', '0.00481023827779617', '0.00713757940161304', '0.00528662031932072', '0.00319710856228755', '0.00353415230653016', '0.0039481993214062', '0.00159303618789339', '0.00530129799905594', '0.00994546280047629', '0.00520028985723914', '0.0058952834212701', '0.00987668101959182', '0.00788762732219627', '0.00888746134307893', '0.00633728374007579', '0.00757394631916241', '0.00672520987602841', '0.00750557333580047', '0.0038242809082353', '0.00843522431029449', '0.0082214256801059', '0.00678347006657333', '0.00622296216014477', '0.0088671796792906', '0.00599614812199629', '0.00600729850791753']"
in001229.jpg,"['0.00476378919005877', '0.00767636052626476', '0.00948087991995047', '0.00692925428053973', '0.00624037545768362', '0.00595791232134787', '0.00261953914853879', '0.0082493303118726', '0.00702761744128122', '0.00270694832400072', '0.00509039582563549', '0.00177577300487957', '0.00642168061905347', '0.00308864515038198', '0.00220516089831336', '0.0024389299831475', '0.00108805509230071', '0.00367424301469544', '0.00467786965488312', '0.00499871407914545', '0.00189200366893367', '0.00715301247169408', '0.00371007148780277', '0.00932578011869261', '0.00709175023711622', '0.00709982418929044', '0.00583950766804434', '0.0047794642701806', '0.0069892167114122', '0.00519451617713834', '0.00320681098002621', '0.00358819890146647', '0.00391547702771369', '0.00161241373271384', '0.00545882576888494', '0.0100509826323687', '0.0051881929790361', '0.00591926646459588', '0.00985407508628993', '0.00788865726667533', '0.00885491368047954', '0.00653698285014875', '0.00770142553234734', '0.00669158965625427', '0.00759668922169017', '0.00383555151681338', '0.00821205984002511', '0.00821647351735665', '0.00674999424172802', '0.00621536907058549', '0.00891906475881077', '0.00596367386173892', '0.00606420960047764']"
in001230.jpg,"['0.00470242234977125', '0.0075201625476281', '0.00967929136854223', '0.00690161275745866', '0.00627057556314767', '0.00651773668992619', '0.00263243684170574', '0.008144042528263', '0.00709294360026868', '0.00280969877248056', '0.0044610979649731', '0.00171696958299773', '0.0064524445549508', '0.0029758463317738', '0.0022787109100749', '0.00249596442615282', '0.001114950159048', '0.00359600780865242', '0.00474175561511514', '0.00508662250265706', '0.00187680397593285', '0.00707290061644726', '0.00369826477731915', '0.00953374038466985', '0.00711013564885389', '0.00706339592857641', '0.00582188026010745', '0.00482573563482192', '0.00680371111071374', '0.0052333859116954', '0.00321135539024826', '0.00350182680380817', '0.00396673262723266', '0.0016242594195742', '0.00536503612675403', '0.0102341446109122', '0.00524595839843545', '0.00593961800900945', '0.00982465473487679', '0.00782236788789819', '0.00860523773187673', '0.0066422552165059', '0.00771519430210356', '0.00636944291945745', '0.00767705172056575', '0.00387957599807835', '0.00798797606074589', '0.00836681901615286', '0.00676917274456478', '0.00619691396955027', '0.00893833160328929', '0.00598958607603718', '0.00599902037996017']"
in001231.jpg,"['0.00466643177182903', '0.00761059851695615', '0.00961932370549057', '0.0069323166344092', '0.00598741812936305', '0.00633483204682456', '0.00268647718351107', '0.00794129188909191', '0.00723508207477734', '0.00283402916296798', '0.00456481890184604', '0.00177206151794733', '0.00648324226361014', '0.00311040218327068', '0.00210674149272038', '0.00244640832100234', '0.00103538118382069', '0.00347965039778472', '0.00475194450748234', '0.00505684493882652', '0.00192685163472947', '0.0070903628214569', '0.00375769075359605', '0.00943866270539102', '0.00714661853166295', '0.0069835842714956', '0.00593188977161311', '0.00486614153339706', '0.00685456637032802', '0.00535997302293042', '0.00320638667044089', '0.00351083834271348', '0.0039904217901803', '0.0015960637687325', '0.00525125675243484', '0.00997530619717739', '0.00530176991734393', '0.00594226617611222', '0.00972669947343506', '0.00791974976467116', '0.00882940792246337', '0.0063520633269223', '0.0077643134205048', '0.00646830355702038', '0.00762773560152028', '0.00388994254580273', '0.00821769218021587', '0.00822393663047682', '0.00679241209167092', '0.00645561631290611', '0.00864444993824049', '0.00597830778728264', '0.00616405192804578']"
in001232.jpg,"['0.00467296065143206', '0.00763071860730719', '0.00965885911712756', '0.00700319015738122', '0.00599216975387804', '0.0062639676572014', '0.00267086846863239', '0.00818607453909592', '0.00699538922996546', '0.00281043620182346', '0.00466355735100059', '0.00180090854275378', '0.00643203579883702', '0.00318549081871608', '0.00205976035872654', '0.00242825147286001', '0.00103369417593914', '0.00348325170301273', '0.00477184135088814', '0.00487098685347665', '0.00204482115911774', '0.00711543414298459', '0.00376484090514597', '0.00898547811511531', '0.00721985666835651', '0.0069070389861601', '0.00602701576768812', '0.00478016045110981', '0.00733923441939287', '0.00543594633465305', '0.00312164921001463', '0.00363490045383365', '0.00394410700685053', '0.00158583482277829', '0.00521700542337204', '0.0101514472691596', '0.00516735443198054', '0.00551892074160354', '0.010124537369002', '0.0079383451017741', '0.00875460010021958', '0.00624519035015211', '0.0078402252692108', '0.00654367357650294', '0.00759647143818699', '0.00381696632451488', '0.00847225279280796', '0.0083318088942014', '0.00675145484562418', '0.00628401289012801', '0.00880678097608922', '0.0059115483461096', '0.00612507734719753']"
in001233.jpg,"['0.00478304033309326', '0.00769693504017946', '0.00949754928432672', '0.00688599295177903', '0.00636377434481037', '0.00639433823030681', '0.00260289440643241', '0.00809196625475181', '0.00718498426975051', '0.00275392218349861', '0.00453682756368387', '0.00172699925607204', '0.00641610847274651', '0.00300594965388956', '0.00227296792233941', '0.00241120915683788', '0.00113735579247193', '0.00341281116734968', '0.00482598072795021', '0.00500422236355827', '0.00194980957096428', '0.00710592331715379', '0.00375498315050578', '0.0090974012118018', '0.00716660603378407', '0.00702097018846452', '0.00592795942802623', '0.00474124908190944', '0.0072303592740054', '0.00545137011706667', '0.00321159784564112', '0.00344866780457165', '0.00407716048765249', '0.00164794978141013', '0.00514530445457732', '0.00971854024552121', '0.00516958727546729', '0.00576291081362107', '0.00995465717019938', '0.00786279229026362', '0.00924469694552742', '0.00674220757161295', '0.00777185788596747', '0.00651859431316367', '0.00759241714287238', '0.00382753709144495', '0.00788736800072395', '0.00821762485107897', '0.00681050580521801', '0.00618895733598943', '0.00887816750097968', '0.00597710979800363', '0.00611670160923453']"
in001234.jpg,"['0.00484432129130036', '0.00759956338295432', '0.0095742102207802', '0.00696875070603136', '0.00617895395798049', '0.00596318263372846', '0.00261673199568318', '0.0080935797366667', '0.00714884398285199', '0.00284005920829001', '0.00494960137222139', '0.0018279625258651', '0.00644118195086955', '0.00298679453975335', '0.00231069535124576', '0.0024694468186555', '0.00102697742699944', '0.0034709034543347', '0.00474548530093409', '0.00500310813977001', '0.00187855359338577', '0.00714719200119219', '0.00372649552059612', '0.00941186475986633', '0.00708755608966137', '0.00725139163605999', '0.00582590727912126', '0.00476858832790097', '0.00702942611364089', '0.00516720041682719', '0.0031813390291728', '0.00368910994028109', '0.00385820178544517', '0.0016111313832082', '0.00548008771134195', '0.0100991443254165', '0.00520857635171904', '0.00587907049739015', '0.00981398876702686', '0.00790305761471328', '0.00879602872105773', '0.00640796874561079', '0.00777955772965643', '0.00660749476975423', '0.00757911624883007', '0.00382930643303176', '0.00827715373672327', '0.00843031431296284', '0.00666694986465587', '0.00622759010698751', '0.00898831640640454', '0.00596154954112683', '0.00592515863405131']"
in001235.jpg,"['0.00470148125784933', '0.00716740246481744', '0.0100142975384816', '0.00687331527292267', '0.00608949665394494', '0.00623920735873358', '0.00264383802927508', '0.00798786305127336', '0.00733211872154892', '0.00285547651759093', '0.00472959454385015', '0.00179568423686638', '0.00642412058680328', '0.00312437379633571', '0.00213364668030042', '0.00242026587866831', '0.00105952214717702', '0.00356852763428584', '0.00471417632380027', '0.00500723127278564', '0.00182382267304458', '0.00712713283844039', '0.00365626435969652', '0.0087463989888088', '0.00726410776609602', '0.00712389825068381', '0.00587132436239224', '0.00472297689629922', '0.00767671471920632', '0.0053106190808796', '0.00317308638531888', '0.00361812440215083', '0.00402410832536255', '0.00155169736127554', '0.00541355897366026', '0.0100696133532532', '0.00512041086721794', '0.00602387598255019', '0.00971057141960037', '0.00788762466200438', '0.00899323336008155', '0.00623099462706048', '0.00787549255119931', '0.00652274207446049', '0.00761756173371984', '0.00382207281275077', '0.00835320975412462', '0.00827176342760198', '0.00675317989422232', '0.00648811774838022', '0.00868444779210774', '0.00588231751278507', '0.00601799834555117']"
in001236.jpg,"['0.00471561886895716', '0.00755293221543316', '0.00968927089630413', '0.00689359063674843', '0.00616576423108784', '0.00614599086317514', '0.00266909757968352', '0.00771883662474018', '0.00752939702139421', '0.00283235878418691', '0.00482473832183048', '0.00168873370421185', '0.00648178920262853', '0.00324577558599432', '0.00202966431412511', '0.00243246915393465', '0.00119326505283968', '0.00362413193823216', '0.00470892338380269', '0.00506058819605453', '0.00181407063709505', '0.00710906318296871', '0.00360029159311911', '0.00908415012185704', '0.00694158816226509', '0.00729918474494179', '0.00581475232119848', '0.00475628458437169', '0.00739605011035641', '0.00530933173285305', '0.00325363883528398', '0.00369172250322044', '0.00384583310873904', '0.00165729326335808', '0.00534394385695997', '0.00986769795117907', '0.00522020855943015', '0.00575994904036959', '0.00993922869414681', '0.00797499122741699', '0.00904629196334635', '0.00651471545206533', '0.00770313723091831', '0.00661794342386291', '0.00752381342202464', '0.00385434030448453', '0.0082347180879073', '0.00825953432790883', '0.00677550229151621', '0.00648017230912445', '0.00870748977393128', '0.00612204590370111', '0.00591096072824787']"
in001237.jpg,"['0.00474025166479045', '0.00739508100042931', '0.00986251477803266', '0.00686469166609259', '0.00632370222032134', '0.0061909119166399', '0.00267661340545019', '0.00784132693343213', '0.00741593414483835', '0.00274828748897569', '0.00483836096271906', '0.0017529277622457', '0.00639956375430418', '0.00318373158341389', '0.00211269203467033', '0.00238108562763451', '0.00108603603377', '0.00363235674081258', '0.00469090945186426', '0.0051098707677588', '0.00176839321723804', '0.00714999741741164', '0.00360364023676523', '0.00901714679587754', '0.00711314153963552', '0.00718391960744672', '0.00593565936638144', '0.00466771795175878', '0.00745456410387291', '0.00533692250638338', '0.00323324349769402', '0.00362305145551676', '0.00391112196965407', '0.00160664454683703', '0.00523045280035079', '0.00997772012439891', '0.00521403671865493', '0.00585571023858737', '0.00988757587947603', '0.00783085638097859', '0.00895147802851013', '0.006137597743522', '0.00778465232575748', '0.00657017621420091', '0.00763828191800806', '0.00380390254505996', '0.0085428147595665', '0.00815190540506753', '0.00676895271571059', '0.00633236585590811', '0.00885066279021476', '0.00591667884402537', '0.00617537674422966']"
